rainfall_mm,temperature_C,discharge,month,rain_lag1,rain_lag2,rain_lag3,rain_lag5,discharge_lag1,discharge_lag2,rain_3day,rain_7day,day_of_year,heavy_rain
0.16284157,26.795074,190.4,3,0.00091664935,0.0015763676,0.0013306561,0.07294262,191.21,191.21,0.16533458694999287,0.41692508395999467,63,0
0.104745984,27.086456,187.8,3,0.16284157,0.00091664935,0.0015763676,0.00011444091,190.4,191.21,0.26850420334999286,0.3444682879599947,64,0
0.009850894,27.529968,183.52,3,0.104745984,0.16284157,0.00091664935,0.0013306561,187.8,190.4,0.27743844799999284,0.28137656195999466,65,0
0.00038371366,27.207672,184.31,3,0.009850894,0.104745984,0.16284157,0.0015763676,183.52,187.8,0.11498059165999287,0.28164583470999466,66,0
0.00040503108,27.144775,191.63,3,0.00038371366,0.009850894,0.104745984,0.00091664935,184.31,183.52,0.010639638739992867,0.28072020968999467,67,0
0.0041568982,27.682678,180.24,3,0.00040503108,0.00038371366,0.009850894,0.16284157,191.63,184.31,0.004945642939992867,0.2833007402899947,68,0
0.18676198,27.46103,192.06,3,0.0041568982,0.00040503108,0.00038371366,0.104745984,180.24,191.63,0.19132390927999285,0.46914607093999466,69,0
0.56745076,26.65918,211.01,3,0.18676198,0.0041568982,0.00040503108,0.009850894,192.06,180.24,0.7583696381999929,0.8737552609399948,70,0
0.008659363,26.06958,187.8,3,0.56745076,0.18676198,0.0041568982,0.00038371366,211.01,192.06,0.762872102999993,0.7776686399399948,71,0
0.007582272,26.105316,163.33,3,0.008659363,0.56745076,0.18676198,0.00040503108,187.8,211.01,0.5836923949999929,0.7754000179399948,72,0
0.008531459,26.303345,190.77,3,0.007582272,0.008659363,0.56745076,0.0041568982,163.33,187.8,0.024773093999992894,0.7835477632799949,73,0
1.0410298,26.100708,210.24,3,0.008531459,0.007582272,0.008659363,0.18676198,190.77,163.33,1.0571435309999928,1.8241725321999949,74,0
0.00579273,26.05127,264.44,3,1.0410298,0.008531459,0.007582272,0.56745076,210.24,190.77,1.0553539889999928,1.825808363999995,75,0
0.0006731819,27.08075,358.93,3,0.00579273,1.0410298,0.008531459,0.008659363,264.44,210.24,1.0474957118999928,1.6397195658999948,76,0
0.0023269653,28.005493,190.83,3,0.0006731819,0.00579273,1.0410298,0.007582272,358.93,264.44,0.008792877199992895,1.074595771199995,77,0
1.7951515e-05,29.041504,265.87,3,0.0023269653,0.0006731819,0.00579273,0.008531459,190.83,358.93,0.0030180987149928946,1.0659543597149947,78,0
0.0001222947,29.337189,217.34,3,1.7951515e-05,0.0023269653,0.0006731819,1.0410298,265.87,190.83,0.0024672115149928947,1.0584943824149948,79,0
8.751364e-05,29.12439,216.56,3,0.0001222947,1.7951515e-05,0.0023269653,0.00579273,217.34,265.87,0.00022775985499289458,1.0500504370549948,80,0
0.0037698187,29.155579,272.52,3,8.751364e-05,0.0001222947,1.7951515e-05,0.0006731819,216.56,217.34,0.003979627039992895,0.012790455754994894,81,0
0.029103896,29.32666,195.03,3,0.0037698187,8.751364e-05,0.0001222947,0.0023269653,272.52,216.56,0.0329612283399929,0.03610162175499489,82,0
1.8472246,27.523315,196.03,3,0.029103896,0.0037698187,8.751364e-05,1.7951515e-05,195.03,272.52,1.880098314699993,1.882653039854995,83,0
0.39785612,27.001373,217.34,3,1.8472246,0.029103896,0.0037698187,0.0001222947,196.03,195.03,2.274184615999993,2.278182194554995,84,0
0.3188739,27.676605,252.71,3,0.39785612,1.8472246,0.029103896,8.751364e-05,217.34,196.03,2.563954619999993,2.5970381430399954,85,0
0.10230905,28.052979,220.68,3,0.3188739,0.39785612,1.8472246,0.0037698187,252.71,217.34,0.8190390699999929,2.699224898339995,86,0
0.082619615,28.45868,209.46,3,0.10230905,0.3188739,0.39785612,0.029103896,220.68,252.71,0.5038025649999929,2.781756999699995,87,0
0.04621169,29.165466,196.03,3,0.082619615,0.10230905,0.3188739,1.8472246,209.46,220.68,0.2311403549999929,2.8241988709999952,88,0
0.12001151,29.015778,217.34,3,0.04621169,0.082619615,0.10230905,0.39785612,196.03,209.46,0.2488428149999929,2.915106484999995,89,0
0.073073894,28.821411,210.27,3,0.12001151,0.04621169,0.082619615,0.3188739,217.34,196.03,0.23929709399999288,1.140955778999995,90,0
0.16517416,29.043732,252.71,4,0.073073894,0.12001151,0.04621169,0.10230905,210.27,217.34,0.3582595639999929,0.9082738189999949,91,0
0.05828633,29.237305,272.52,4,0.16517416,0.073073894,0.12001151,0.082619615,252.71,210.27,0.2965343839999929,0.6476862489999948,92,0
0.10501525,29.605652,252.71,4,0.05828633,0.16517416,0.073073894,0.04621169,272.52,252.71,0.3284757399999929,0.6503924489999948,93,0
3.6042695,28.085236,358.93,4,0.10501525,0.05828633,0.16517416,0.12001151,252.71,272.52,3.767571079999993,4.172042333999995,94,0
3.9317636,25.828125,220.68,4,3.6042695,0.10501525,0.05828633,0.073073894,358.93,252.71,7.641048349999993,8.057594243999995,95,0
0.06728004,27.443512,252.71,4,3.9317636,3.6042695,0.10501525,0.16517416,220.68,358.93,7.603313139999993,8.004862773999996,96,0
0.009599573,28.623657,251.89,4,0.06728004,3.9317636,3.6042695,0.05828633,252.71,220.68,4.008643212999993,7.941388452999995,97,0
1.3904964,28.946411,252.71,4,0.009599573,0.06728004,3.9317636,0.10501525,251.89,252.71,1.4673760129999929,9.166710692999995,98,0
1.4924756,27.275787,302.6,4,1.3904964,0.009599573,0.06728004,3.6042695,252.71,251.89,2.8925715729999926,10.600899962999996,99,0
0.30440387,28.302856,272.52,4,1.4924756,1.3904964,0.009599573,3.9317636,302.6,252.71,3.187375869999993,10.800288582999995,100,0
0.06677515,29.252777,272.52,4,0.30440387,1.4924756,1.3904964,0.06728004,272.52,302.6,1.8636546199999928,7.262794232999996,101,0
0.0969135,29.926056,358.1,4,0.06677515,0.30440387,1.4924756,0.009599573,272.52,272.52,0.4680925199999929,3.427944132999995,102,0
1.7270076,28.720398,320.02,4,0.0969135,0.06677515,0.30440387,1.3904964,358.1,272.52,1.8906962499999929,5.087671692999995,103,0
1.449253,28.016022,379.53,4,1.7270076,0.0969135,0.06677515,1.4924756,320.02,358.1,3.273174099999993,6.527325119999995,104,0
1.1622417,28.75763,404.79,4,1.449253,1.7270076,0.0969135,0.30440387,379.53,320.02,4.338502299999993,6.299070419999995,105,0
1.3012348,29.00232,380.36,4,1.1622417,1.449253,1.7270076,0.06677515,404.79,379.53,3.912729499999993,6.107829619999995,106,0
0.8425443,30.18106,379.53,4,1.3012348,1.1622417,1.449253,0.0969135,380.36,404.79,3.306020799999993,6.645970049999995,107,0
0.9906993,30.253296,320.02,4,0.8425443,1.3012348,1.1622417,1.7270076,379.53,380.36,3.134478399999993,7.569894199999995,108,0
2.001455,28.317505,220.68,4,0.9906993,0.8425443,1.3012348,1.449253,320.02,379.53,3.834698599999993,9.474435699999995,109,0
2.424193,28.246094,210.27,4,2.001455,0.9906993,0.8425443,1.1622417,220.68,320.02,5.416347299999993,10.171621099999996,110,0
8.955687,27.294312,398.44,4,2.424193,2.001455,0.9906993,1.3012348,210.27,220.68,13.381334999999993,17.678055099999995,111,0
6.362872,25.938019,370.01,4,8.955687,2.424193,2.001455,0.8425443,398.44,210.27,17.742751999999992,22.878685399999995,112,0
1.1392548,27.913757,303.42,4,6.362872,8.955687,2.424193,0.9906993,370.01,398.44,16.457813799999993,22.716705399999995,113,0
1.6971791,28.35025,273.52,4,1.1392548,6.362872,8.955687,2.001455,303.42,370.01,9.199305899999993,23.571340199999995,114,0
3.0775566,27.86615,209.46,4,1.6971791,1.1392548,6.362872,2.424193,273.52,303.42,5.913990499999993,25.658197499999993,115,0
2.049242,27.483765,378.5,4,3.0775566,1.6971791,1.1392548,8.955687,209.46,273.52,6.823977699999993,25.705984499999996,116,0
2.7191103,27.062042,358.1,4,2.049242,3.0775566,1.6971791,6.362872,378.5,209.46,7.845908899999992,26.000901799999994,117,0
1.3267361,28.374268,379.53,4,2.7191103,2.049242,3.0775566,1.1392548,358.1,378.5,6.095088399999993,18.371950899999995,118,0
0.6181661,29.134491,370.01,4,1.3267361,2.7191103,2.049242,1.6971791,379.53,358.1,4.664012499999993,12.627244999999995,119,0
1.1251808,29.532166,327.63,4,0.6181661,1.3267361,2.7191103,3.0775566,370.01,379.53,3.0700829999999932,12.613170999999994,120,0
0.6436808,29.831543,273.52,5,1.1251808,0.6181661,1.3267361,2.049242,327.63,370.01,2.387027699999993,11.559672699999995,121,0
0.99362653,30.620728,397.6,5,0.6436808,1.1251808,0.6181661,2.7191103,273.52,327.63,2.7624881299999933,9.475742629999996,122,0
0.29425788,31.487305,436.6,5,0.99362653,0.6436808,1.1251808,1.3267361,397.6,273.52,1.931565209999993,7.720758509999995,123,0
1.2560384,31.320435,404.79,5,0.29425788,0.99362653,0.6436808,0.6181661,436.6,397.6,2.5439228099999927,6.257686609999995,124,0
2.1136296,30.897827,302.6,5,1.2560384,0.29425788,0.99362653,1.1251808,404.79,436.6,3.6639258799999928,7.044580109999995,125,0
1.005267,30.51654,377.43,5,2.1136296,1.2560384,0.29425788,0.6436808,302.6,404.79,4.374934999999993,7.431681009999995,126,0
3.6200109,30.05716,217.34,5,1.005267,2.1136296,1.2560384,0.99362653,377.43,302.6,6.738907499999993,9.926511109999995,127,0
0.5481967,30.392365,199.73,5,3.6200109,1.005267,2.1136296,0.29425788,217.34,377.43,5.173474599999993,9.831027009999994,128,0
0.18683715,31.740875,196.03,5,0.5481967,3.6200109,1.005267,1.2560384,199.73,217.34,4.355044749999993,9.024237629999993,129,0
0.20023121,32.609497,190.83,5,0.18683715,0.5481967,3.6200109,2.1136296,196.03,199.73,0.9352650599999929,8.930210959999993,130,0
0.0994514,33.016357,327.63,5,0.20023121,0.18683715,0.5481967,1.005267,190.83,196.03,0.48651975999999286,7.773623959999994,131,0
0.117586926,32.76367,320.02,5,0.0994514,0.20023121,0.18683715,3.6200109,327.63,190.83,0.4172695359999929,5.777581285999995,132,0
0.18428355,32.503876,302.6,5,0.117586926,0.0994514,0.20023121,0.5481967,320.02,327.63,0.40132187599999286,4.956597835999995,133,0
0.5466629,31.93689,273.34,5,0.18428355,0.117586926,0.0994514,0.18683715,302.6,320.02,0.8485333759999928,1.8832498359999945,134,0
0.55978215,32.11551,265.37,5,0.5466629,0.18428355,0.117586926,0.20023121,273.34,302.6,1.290728599999993,1.8948352859999946,135,0
1.4679011,31.885529,319.2,5,0.55978215,0.5466629,0.18428355,0.0994514,265.37,273.34,2.5743461499999927,3.1758992359999945,136,0
0.7490068,31.83136,273.52,5,1.4679011,0.55978215,0.5466629,0.117586926,319.2,265.37,2.776690049999993,3.7246748259999944,137,0
1.5084369,31.749054,397.6,5,0.7490068,1.4679011,0.55978215,0.18428355,273.52,319.2,3.7253447999999927,5.133660325999994,138,0
2.4228566,30.80722,274.35,5,1.5084369,0.7490068,1.4679011,0.5466629,397.6,273.52,4.680300299999993,7.438929999999995,139,0
0.34325546,30.21637,252.71,5,2.4228566,1.5084369,0.7490068,0.55978215,274.35,397.6,4.274548959999993,7.597901909999995,140,0
0.07064146,31.205566,275.17,5,0.34325546,2.4228566,1.5084369,1.4679011,252.71,274.35,2.8367535199999927,7.1218804699999945,141,0
0.24353926,31.726196,320.02,5,0.07064146,0.34325546,2.4228566,0.7490068,275.17,252.71,0.6574361799999929,6.805637579999995,142,0
0.12641458,31.7258,358.93,5,0.24353926,0.07064146,0.34325546,1.5084369,320.02,275.17,0.4405952999999929,5.4641510599999945,143,0
0.61927116,31.76294,309.54,5,0.12641458,0.24353926,0.07064146,2.4228566,358.93,320.02,0.9892249999999929,5.334415419999995,144,0
0.68493897,32.127594,273.52,5,0.61927116,0.12641458,0.24353926,0.34325546,309.54,358.93,1.430624709999993,4.510917489999994,145,0
1.7904091,30.664398,272.53,5,0.68493897,0.61927116,0.12641458,0.07064146,273.52,309.54,3.094619229999993,3.878469989999995,146,0
1.1370636,30.433289,328.66,5,1.7904091,0.68493897,0.61927116,0.24353926,272.53,273.52,3.6124116699999926,4.672278129999995,147,0
1.2379097,30.850891,309.54,5,1.1370636,1.7904091,0.68493897,0.12641458,328.66,272.53,4.165382399999993,5.8395463699999945,148,0
0.67910135,31.463135,273.1,5,1.2379097,1.1370636,1.7904091,0.61927116,309.54,328.66,3.0540746499999925,6.275108459999995,149,0
0.59181327,31.440521,271.3,5,0.67910135,1.2379097,1.1370636,0.68493897,273.1,309.54,2.5088243199999924,6.740507149999995,150,0
1.3209814,30.942017,252.71,5,0.59181327,0.67910135,1.2379097,1.7904091,271.3,273.1,2.5918960199999925,7.442217389999994,151,0
0.92050326,30.994812,251.15,6,1.3209814,0.59181327,0.67910135,1.1370636,252.71,271.3,2.8332979299999925,7.6777816799999945,152,0
1.822585,30.77008,358.93,6,0.92050326,1.3209814,0.59181327,1.2379097,251.15,252.71,4.064069659999992,7.709957579999994,153,0
2.5231912,30.418762,273.35,6,1.822585,0.92050326,1.3209814,0.67910135,358.93,251.15,5.266279459999993,9.096085179999994,154,0
2.2849398,30.251038,210.27,6,2.5231912,1.822585,0.92050326,0.59181327,273.35,358.93,6.6307159999999925,10.143115279999995,155,0
3.6018293,30.2211,199.73,6,2.2849398,2.5231912,1.822585,1.3209814,210.27,273.35,8.409960299999993,13.065843229999995,156,0
3.7255893,30.480927,264.07,6,3.6018293,2.2849398,2.5231912,0.92050326,199.73,210.27,9.612358399999993,16.199619259999995,157,0
4.6812425,30.041504,358.93,6,3.7255893,3.6018293,2.2849398,1.822585,264.07,199.73,12.008661099999992,19.559880359999994,158,0
5.334991,29.063507,328.66,6,4.6812425,3.7255893,3.6018293,2.5231912,358.93,264.07,13.74182279999999,23.974368099999992,159,0
1.2643151,30.420776,436.6,6,5.334991,4.6812425,3.7255893,2.2849398,328.66,358.93,11.280548599999992,23.416098199999993,160,0
2.1582358,30.166077,404.79,6,1.2643151,5.334991,4.6812425,3.6018293,436.6,328.66,8.757541899999993,23.051142799999994,161,0
3.5142283,29.634155,456.98,6,2.1582358,1.2643151,5.334991,3.7255893,404.79,436.6,6.936779199999993,24.280431299999993,162,0
9.015744,29.660889,405.63,6,3.5142283,2.1582358,1.2643151,4.6812425,456.98,404.79,14.688208099999994,29.694345999999996,163,0
11.46801,29.377014,522.03,6,9.015744,3.5142283,2.1582358,5.334991,405.63,456.98,23.99798229999999,37.43676669999999,164,0
16.092157,28.828003,498.97,6,11.46801,9.015744,3.5142283,1.2643151,522.03,405.63,36.57591099999999,48.8476812,165,0
29.75984,27.463318,407.31,6,16.092157,11.46801,9.015744,2.1582358,498.97,522.03,57.32000699999999,73.27253019999999,166,1
29.16229,26.584015,483.47,6,29.75984,16.092157,11.46801,3.5142283,407.31,498.97,75.014287,101.17050509999999,167,1
27.7664,26.819641,578.99,6,29.16229,29.75984,16.092157,9.015744,483.47,407.31,86.68852999999999,126.77866929999999,168,1
27.352943,27.08496,523.66,6,27.7664,29.16229,29.75984,11.46801,578.99,483.47,84.281633,150.617384,169,1
30.710527,26.816803,612.73,6,27.352943,27.7664,29.16229,16.092157,523.66,578.99,85.82987,172.31216700000002,170,1
29.640818,26.570099,856.07,6,30.710527,27.352943,27.7664,29.75984,612.73,523.66,87.70428799999999,190.484975,171,1
10.364259,27.086548,1262.05,6,29.640818,30.710527,27.352943,29.16229,856.07,612.73,70.71560399999998,184.757077,172,0
4.0573287,27.587402,1262.05,6,10.364259,29.640818,30.710527,27.7664,1262.05,856.07,44.06240569999999,159.0545657,173,0
2.4579475,28.83548,1085.06,6,4.0573287,10.364259,29.640818,27.352943,1262.05,1262.05,16.87953519999999,132.3502232,174,0
1.0910505,29.06305,795.81,6,2.4579475,4.0573287,10.364259,30.710527,1085.06,1262.05,7.60632669999999,105.67487369999999,175,0
4.8154035,26.75299,856.91,6,1.0910505,2.4579475,4.0573287,29.640818,795.81,1085.06,8.364401499999989,83.1373342,176,0
9.623032,26.020203,407.31,6,4.8154035,1.0910505,2.4579475,10.364259,856.91,795.81,15.529485999999991,62.049839199999994,177,0
17.482798,25.950684,377.46,6,9.623032,4.8154035,1.0910505,4.0573287,407.31,856.91,31.921233499999992,49.8918192,178,0
13.54439,26.528137,275.4,6,17.482798,9.623032,4.8154035,2.4579475,377.46,407.31,40.65021999999999,53.071950199999996,179,0
5.2522125,27.2099,516.17,6,13.54439,17.482798,9.623032,1.0910505,275.4,377.46,36.27940049999999,54.266833999999996,180,0
2.0803125,27.740692,652.97,6,5.2522125,13.54439,17.482798,4.8154035,516.17,275.4,20.87691499999999,53.88919899999999,181,0
1.8740441,28.32315,483.47,7,2.0803125,5.2522125,13.54439,9.623032,652.97,516.17,9.206569099999989,54.6721926,182,0
1.8708925,27.944489,435.76,7,1.8740441,2.0803125,5.2522125,17.482798,483.47,652.97,5.825249099999989,51.7276816,183,0
6.4448466,27.487701,516.17,7,1.8708925,1.8740441,2.0803125,13.54439,435.76,483.47,10.18978319999999,48.54949619999999,184,0
14.948421,26.2529,456.98,7,6.4448466,1.8708925,1.8740441,5.2522125,516.17,435.76,23.26416009999999,46.015119199999994,185,0
15.732322,25.94046,407.31,7,14.948421,6.4448466,1.8708925,2.0803125,456.98,516.17,37.12558959999999,48.2030512,186,0
7.775227,26.25354,559.02,7,15.732322,14.948421,6.4448466,1.8740441,407.31,456.98,38.45596999999999,50.7260657,187,0
10.437131,26.194702,651.24,7,7.775227,15.732322,14.948421,1.8708925,559.02,407.31,33.94467999999999,59.082884199999995,188,0
6.9151,27.123413,524.51,7,10.437131,7.775227,15.732322,6.4448466,651.24,559.02,25.12745799999999,64.1239401,189,0
7.006642,27.705719,710.93,7,6.9151,10.437131,7.775227,14.948421,524.51,651.24,24.35887299999999,69.2596896,190,0
2.2498019,28.575378,907.6,7,7.006642,6.9151,10.437131,15.732322,710.93,524.51,16.17154389999999,65.0646449,191,0
6.0544386,28.487213,818.12,7,2.2498019,7.006642,6.9151,7.775227,907.6,710.93,15.310882499999991,56.17066249999999,192,0
12.289583,27.734863,754.27,7,6.0544386,2.2498019,7.006642,10.437131,818.12,907.6,20.593823499999992,52.7279235,193,0
5.430037,27.745728,856.96,7,12.289583,6.0544386,2.2498019,6.9151,754.27,818.12,23.77405859999999,50.3827335,194,0
7.005759,27.750214,925.26,7,5.430037,12.289583,6.0544386,7.006642,856.96,754.27,24.72537899999999,46.9513615,195,0
12.801564,27.575256,893.07,7,7.005759,5.430037,12.289583,2.2498019,925.26,856.96,25.23735999999999,52.837825499999994,196,0
18.014565,27.055847,820.784,7,12.801564,7.005759,5.430037,6.0544386,893.07,925.26,37.821887999999994,63.8457485,197,0
16.623798,26.798523,909.36,7,18.014565,12.801564,7.005759,12.289583,820.784,893.07,47.439927,78.2197446,198,0
10.11835,27.083618,1035.65,7,16.623798,18.014565,12.801564,5.430037,909.36,820.784,44.75671299999999,82.28365600000001,199,0
8.783374,27.346008,1262.05,7,10.11835,16.623798,18.014565,7.005759,1035.65,909.36,35.52552199999999,78.77744700000001,200,0
14.682736,26.194153,1771.94,7,8.783374,10.11835,16.623798,12.801564,1262.05,1035.65,33.58445999999999,88.030146,201,0
28.857735,24.725708,2117.41,7,14.682736,8.783374,10.11835,18.014565,1771.94,1262.05,52.32384499999999,109.882122,202,1
20.861343,24.177979,2047.63,7,28.857735,14.682736,8.783374,16.623798,2117.41,1771.94,64.40181399999999,117.941901,203,1
2.3087873,25.327332,1812.16,7,20.861343,28.857735,14.682736,10.11835,2047.63,2117.41,52.027865299999995,102.2361233,204,0
5.026411,26.646057,2168.73,7,2.3087873,20.861343,28.857735,8.783374,1812.16,2047.63,28.196541299999993,90.6387363,205,0
3.7923658,27.322327,2831.22,7,5.026411,2.3087873,20.861343,14.682736,2168.73,1812.16,11.12756409999999,84.31275210000001,206,0
1.5058405,27.906189,2360.52,7,3.7923658,5.026411,2.3087873,28.857735,2831.22,2168.73,10.32461729999999,77.03521860000001,207,0
2.5990362,28.41925,2166.14,7,1.5058405,3.7923658,5.026411,20.861343,2360.52,2831.22,7.897242499999989,64.9515188,208,0
5.6104994,28.518982,1459.91,7,2.5990362,1.5058405,3.7923658,2.3087873,2166.14,2360.52,9.71537609999999,41.7042832,209,0
6.39171,28.094543,1459.46,7,5.6104994,2.5990362,1.5058405,5.026411,1459.91,2166.14,14.60124559999999,27.2346502,210,0
4.38498,28.377777,1771.94,7,6.39171,5.6104994,2.5990362,3.7923658,1459.46,1459.91,16.38718939999999,29.3108429,211,0
6.7684727,28.57306,2130.22,7,4.38498,6.39171,5.6104994,1.5058405,1771.94,1459.46,17.545162699999988,31.0529046,212,0
5.3858747,27.944122,1564.65,8,6.7684727,4.38498,6.39171,2.5990362,2130.22,1771.94,16.53932739999999,32.6464135,213,0
12.685836,27.4711,1326.32,8,5.3858747,6.7684727,4.38498,5.6104994,1564.65,2130.22,24.84018339999999,43.826409,214,0
17.164457,26.628174,1325.87,8,12.685836,5.3858747,6.7684727,6.39171,1326.32,1564.65,35.23616769999999,58.3918298,215,0
8.908022,26.872955,1247.84,8,17.164457,12.685836,5.3858747,4.38498,1325.87,1326.32,38.75831499999999,61.6893524,216,0
16.859974,26.912842,1497.84,8,8.908022,17.164457,12.685836,6.7684727,1247.84,1325.87,42.932452999999995,72.1576164,217,0
21.303595,26.386902,1460.18,8,16.859974,8.908022,17.164457,5.3858747,1497.84,1247.84,47.071591,89.07623140000001,218,1
14.588801,26.477356,1325.61,8,21.303595,16.859974,8.908022,12.685836,1460.18,1497.84,52.75236999999999,96.8965597,219,0
17.440178,26.298706,1771.94,8,14.588801,21.303595,16.859974,17.164457,1325.61,1460.18,53.332573999999994,108.950863,220,0
12.8485155,26.085022,1812.44,8,17.440178,14.588801,21.303595,8.908022,1771.94,1325.61,44.87749449999999,109.11354250000001,221,0
14.632563,26.442322,1478.54,8,12.8485155,17.440178,14.588801,16.859974,1812.44,1771.94,44.921256499999984,106.5816485,222,0
31.973537,25.929993,1250.0,8,14.632563,12.8485155,17.440178,21.303595,1478.54,1812.44,59.45461549999999,129.6471635,223,1
20.07493,25.662598,1326.14,8,31.973537,14.632563,12.8485155,14.588801,1250.0,1478.54,66.68102999999999,132.8621195,224,1
13.021428,25.874542,1341.92,8,20.07493,31.973537,14.632563,17.440178,1326.14,1250.0,65.06989499999999,124.5799525,225,0
10.417991,26.357452,1854.0,8,13.021428,20.07493,31.973537,12.8485155,1341.92,1326.14,43.514348999999996,120.4091425,226,0
10.92763,26.743286,8154.0,8,10.417991,13.021428,20.07493,14.632563,1854.0,1341.92,34.367048999999994,113.89659449999999,227,0
15.030516,26.497864,9968.31,8,10.92763,10.417991,13.021428,31.973537,8154.0,1854.0,36.37613699999999,116.07859499999999,228,0
14.88011,26.243286,5825.7,8,15.030516,10.92763,10.417991,20.07493,9968.31,8154.0,40.83825599999999,116.326142,229,0
20.330984,25.691833,3451.97,8,14.88011,15.030516,10.92763,13.021428,5825.7,9968.31,50.241609999999994,104.683589,230,1
16.700277,25.568176,3603.22,8,20.330984,14.88011,15.030516,10.417991,3451.97,5825.7,51.91137099999999,101.308936,231,0
5.6296883,26.790771,3359.51,8,16.700277,20.330984,14.88011,10.92763,3603.22,3451.97,42.66094929999999,93.9171963,232,0
2.471723,27.571075,3355.32,8,5.6296883,16.700277,20.330984,15.030516,3359.51,3603.22,24.801688299999988,85.9709283,233,0
7.142395,27.463013,3198.82,8,2.471723,5.6296883,16.700277,14.88011,3355.32,3359.51,15.243806299999989,82.18569330000001,234,0
11.159947,27.126099,8861.7,8,7.142395,2.471723,5.6296883,20.330984,3198.82,3355.32,20.77406499999999,78.31512430000001,235,0
12.594655,26.812866,4213.43,8,11.159947,7.142395,2.471723,16.700277,8861.7,3198.82,30.89699699999999,76.0296693,236,0
16.327913,26.527222,4581.85,8,12.594655,11.159947,7.142395,5.6296883,4213.43,8861.7,40.08251499999999,72.02659829999999,237,0
18.640867,25.899841,3108.99,8,16.327913,12.594655,11.159947,2.471723,4581.85,4213.43,47.563434999999984,73.9671883,238,0
13.314128,25.79422,2438.4,8,18.640867,16.327913,12.594655,7.142395,3108.99,4581.85,48.282907999999985,81.651628,239,0
10.605091,26.340637,3513.94,8,13.314128,18.640867,16.327913,11.159947,2438.4,3108.99,42.56008599999999,89.784996,240,0
12.104846,26.510834,4803.32,8,10.605091,13.314128,18.640867,12.594655,3513.94,2438.4,36.02406499999999,94.747447,241,0
13.521597,26.158691,10742.97,8,12.104846,10.605091,13.314128,16.327913,4803.32,3513.94,36.23153399999999,97.10909699999999,242,0
18.740417,26.096924,10758.61,8,13.521597,12.104846,10.605091,18.640867,10742.97,4803.32,44.36685999999999,103.25485900000001,243,0
30.576159,25.506409,12297.0,9,18.740417,13.521597,12.104846,13.314128,10758.61,10742.97,62.838173,117.503105,244,1
15.965313,25.624878,13040.89,9,30.576159,18.740417,13.521597,10.605091,12297.0,10758.61,65.28188899999999,114.827551,245,0
21.034237,25.762268,14313.24,9,15.965313,30.576159,18.740417,12.104846,13040.89,12297.0,67.57570899999999,122.54766000000001,246,1
21.692554,26.228058,13955.0,9,21.034237,15.965313,30.576159,13.521597,14313.24,13040.89,58.69210399999999,133.635123,247,1
28.641008,26.203064,15506.0,9,21.692554,21.034237,15.965313,18.740417,13955.0,14313.24,71.36779899999999,150.171285,248,1
33.013527,25.431396,18580.08,9,28.641008,21.692554,21.034237,30.576159,15506.0,13955.0,83.347089,169.66321500000004,249,1
29.274223,25.283264,16937.33,9,33.013527,28.641008,21.692554,15.965313,18580.08,15506.0,90.92875799999999,180.197021,250,1
28.30544,25.480225,21222.49,9,29.274223,33.013527,28.641008,21.034237,16937.33,18580.08,90.59318999999999,177.926302,251,1
23.394312,24.959015,27320.11,9,28.30544,29.274223,33.013527,21.692554,21222.49,16937.33,80.973975,185.35530100000003,252,1
7.848708,26.117981,35869.52,9,23.394312,28.30544,29.274223,28.641008,27320.11,21222.49,59.54845999999999,172.169772,253,0
4.468763,26.745636,38832.18,9,7.848708,23.394312,28.30544,33.013527,35869.52,27320.11,35.71178299999999,154.945981,254,0
5.4582863,27.541931,35869.52,9,4.468763,7.848708,23.394312,29.274223,38832.18,35869.52,17.775757299999995,131.7632593,255,0
9.402082,27.274445,27075.61,9,5.4582863,4.468763,7.848708,28.30544,35869.52,38832.18,19.329131299999993,108.1518143,256,0
13.353465,26.537231,15503.06,9,9.402082,5.4582863,4.468763,23.394312,27075.61,35869.52,28.213833299999994,92.2310563,257,0
14.204459,26.072632,13013.16,9,13.353465,9.402082,5.4582863,7.848708,15503.06,27075.61,36.96000599999999,78.1300753,258,0
11.265028,26.667908,12305.5,9,14.204459,13.353465,9.402082,4.468763,13013.16,15503.06,38.822951999999994,66.0007913,259,0
14.856078,26.397705,15784.14,9,11.265028,14.204459,13.353465,5.4582863,12305.5,13013.16,40.32556499999999,73.0081613,260,0
11.883754,26.031403,13973.62,9,14.856078,11.265028,14.204459,9.402082,15784.14,12305.5,38.004859999999994,80.4231523,261,0
11.217943,26.366943,10742.97,9,11.883754,14.856078,11.265028,13.353465,13973.62,15784.14,37.95777499999999,86.18280899999999,262,0
12.480779,26.285278,13019.0,9,11.217943,11.883754,14.856078,14.204459,10742.97,13973.62,35.58247599999999,89.261506,263,0
23.198496,25.840515,14552.34,9,12.480779,11.217943,11.883754,11.265028,13019.0,10742.97,46.89721799999999,99.106537,264,1
23.795973,25.636597,16259.53,9,23.198496,12.480779,11.217943,14.856078,14552.34,13019.0,59.47524799999999,108.69805099999999,265,1
20.623646,25.66571,13013.16,9,23.795973,23.198496,12.480779,11.883754,16259.53,14552.34,67.61811499999999,118.056669,266,1
6.7925296,25.907867,12793.94,9,20.623646,23.795973,23.198496,11.217943,13013.16,16259.53,51.21214859999999,109.9931206,267,0
